state,district,block,panchayat,village,village_id,year,week,demand,date,program,previous_demand,demand_2w_ago,demand_4w_ago,weekly_growth,2_week_growth,4_week_growth,consecutive_growth_weeks,rolling_mean_4,rolling_std_4,rolling_mean_8,rolling_std_8,rolling_mean_12,rolling_std_12,rolling_mean,rolling_std,z_score,demand_ratio_to_average,same_week_last_year,same_week_2y_ago,seasonal_baseline,seasonal_deviation,volume_dampener,zscore_abnormality,isoforest_abnormality,abnormality_score,anomaly_detected,speed_score,intensity_score,dms,risk,risk_emoji,recommendation,explanation
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,11,126.0,2024-03-11,MGNREGA (historical),127.0,145.0,133.0,-0.7874015748031495,-13.10344827586207,-5.263157894736842,0,133.75,7.889866919029748,126.75,10.388867668257774,123.5,11.97450996445738,123.5,11.97450996445738,0.2087768106937549,1.0202429149797572,,,,,1.0,4.175536213875098,1.0804417830916648,2.9374984415617247,False,0.0,12.530364372469647,4.6,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,No significant deviation from normal demand patterns detected
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,12,132.0,2024-03-18,MGNREGA (historical),126.0,127.0,130.0,4.761904761904762,3.937007874015748,1.5384615384615385,1,132.0,8.831760866327844,127.75,9.794313218831208,123.72727272727273,11.384998103565147,123.72727272727273,11.384998103565147,0.7266340492526484,1.0668626010286553,,,,,1.0,14.532680985052968,0.16212301584639685,8.78445779737034,False,19.047619047619047,18.357825128581908,15.8,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,No significant deviation from normal demand patterns detected
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,13,137.0,2024-03-25,MGNREGA (historical),132.0,126.0,145.0,3.787878787878788,8.73015873015873,-5.517241379310345,2,132.5,8.736894948054102,129.75,8.61477136749932,124.41666666666667,11.114759502026077,124.41666666666667,11.114759502026077,1.1321282598188067,1.101138647019424,,,,,1.0,22.642565196376136,12.588987521596778,18.62113412646439,False,15.151515151515152,22.642330877428,18.4,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,Current demand is 10% above its historical baseline
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,14,139.0,2024-04-01,MGNREGA (historical),137.0,132.0,127.0,1.4598540145985401,5.303030303030303,9.448818897637794,3,130.5,5.06622805119022,132.625,6.06953752062594,127.25,9.35292856421308,127.25,9.35292856421308,1.2562910022598468,1.0923379174852652,,,,,1.0,25.125820045196935,17.414229578843145,22.04118385865542,False,5.839416058394161,21.542239685658153,15.4,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,Momentum has increased for 3 consecutive weeks
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,15,136.0,2024-04-08,MGNREGA (historical),139.0,137.0,126.0,-2.158273381294964,-0.7299270072992701,7.936507936507936,0,133.5,5.802298395176405,133.625,6.412877669190359,129.0,9.429161728864933,129.0,9.429161728864933,0.7423777639290368,1.054263565891473,,,,,1.0,14.847555278580735,1.7567878509775365,9.611248307539455,False,0.0,16.782945736434122,7.9,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,No significant deviation from normal demand patterns detected
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,16,139.0,2024-04-15,MGNREGA (historical),136.0,139.0,132.0,2.2058823529411766,0.0,5.303030303030303,1,136.0,2.9439202887759515,134.0,6.458659745975638,130.5,8.939188492759907,130.5,8.939188492759907,0.9508693106633093,1.0651340996168583,,,,,1.0,19.017386213266185,0.42071650167540026,11.578718328629872,False,8.823529411764707,18.141762452107294,12.4,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,No significant deviation from normal demand patterns detected
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,17,127.0,2024-04-22,MGNREGA (historical),139.0,136.0,137.0,-8.633093525179856,-6.61764705882353,-7.2992700729927,0,137.75,1.4999999999999993,135.125,6.44620597162174,132.41666666666666,7.959652040514136,132.41666666666666,7.959652040514136,-0.6805155098610038,0.959093769666457,,,,,1.0,0.0,1.3662000240036245,0.5464800096014498,False,0.0,9.59093769666457,3.0,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,No significant deviation from normal demand patterns detected
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,18,144.0,2024-04-29,MGNREGA (historical),127.0,139.0,139.0,13.385826771653544,3.597122302158273,3.597122302158273,1,135.25,5.678908345800274,132.875,5.591766907056974,133.5,5.82315128681122,133.5,5.82315128681122,1.803147382377187,1.0786516853932584,,,,,1.0,36.062947647543744,9.551305132506666,25.45829064152891,False,41.77165354330709,19.831460674157302,30.3,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,Demand increased 13% in the latest week · Current demand is 1.8 standard deviations above baseline
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,19,141.0,2024-05-06,MGNREGA (historical),144.0,127.0,136.0,-2.083333333333333,11.023622047244094,3.6764705882352944,0,136.5,7.14142842854285,135.0,6.233549779791866,134.58333333333334,6.48716681867621,134.58333333333334,6.48716681867621,0.9891323664120081,1.0476780185758514,,,,,1.0,19.78264732824016,2.239589389179688,12.76542415261597,False,0.0,15.959752321981428,8.6,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,No significant deviation from normal demand patterns detected
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,20,138.0,2024-05-13,MGNREGA (historical),141.0,144.0,139.0,-2.127659574468085,-4.166666666666666,-0.7194244604316548,0,137.75,7.455423082115015,136.875,5.330170192940809,135.25,6.716668546507015,135.25,6.716668546507015,0.40942916580722594,1.0203327171903882,,,,,1.0,8.188583316144518,1.042538454934933,5.3301653716606845,False,0.0,12.541589648798526,5.4,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,No significant deviation from normal demand patterns detected
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,21,130.0,2024-05-20,MGNREGA (historical),138.0,141.0,127.0,-5.797101449275362,-7.801418439716312,2.3622047244094486,0,137.5,7.416198487095665,137.625,4.955156044825611,135.91666666666666,6.5429814351415025,135.91666666666666,6.5429814351415025,-0.9042768538038347,0.9564684242795831,,,,,1.0,0.0,1.7024272125198594,0.6809708850079438,False,0.0,9.564684242795831,3.1,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,No significant deviation from normal demand patterns detected
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,22,129.0,2024-05-27,MGNREGA (historical),130.0,138.0,144.0,-0.7692307692307693,-6.521739130434782,-10.416666666666668,0,138.25,6.02079728939615,136.75,5.650537269018921,134.66666666666666,6.065301211636491,134.66666666666666,6.065301211636491,-0.934276216289961,0.957920792079208,,,,,1.0,0.0,1.4084461299610032,0.5633784519844013,False,0.0,9.57920792079208,3.0,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,No significant deviation from normal demand patterns detected
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,23,127.0,2024-06-03,MGNREGA (historical),129.0,130.0,141.0,-1.550387596899225,-2.307692307692308,-9.929078014184398,0,134.5,5.916079783099621,135.5,6.164414002969005,134.83333333333334,5.85946527708234,134.83333333333334,5.85946527708234,-1.3368682913731456,0.9419035846724351,,,,,1.0,0.0,1.800532318658978,0.7202129274635912,False,0.0,9.41903584672435,3.0,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,No significant deviation from normal demand patterns detected
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,24,123.0,2024-06-10,MGNREGA (historical),127.0,129.0,138.0,-3.149606299212598,-4.651162790697675,-10.869565217391305,0,131.0,4.8304589153964885,134.375,6.843923269169962,134.91666666666666,5.728054299725725,134.91666666666666,5.728054299725725,-2.080403928300271,0.9116738727609637,,,,,1.0,0.0,4.5156077122862435,1.8062430849144975,False,0.0,9.116738727609636,3.3,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,No significant deviation from normal demand patterns detected
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,25,121.0,2024-06-17,MGNREGA (historical),123.0,127.0,130.0,-1.6260162601626018,-4.724409448818897,-6.923076923076923,0,127.25,3.09569593683446,132.375,7.595816517756925,134.16666666666666,6.658328118479414,134.16666666666666,6.658328118479414,-1.97747338857094,0.9018633540372671,,,,,1.0,0.0,3.4406625083245745,1.3762650033298298,False,0.0,9.018633540372672,3.1,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,No significant deviation from normal demand patterns detected
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,26,122.0,2024-06-24,MGNREGA (historical),121.0,123.0,129.0,0.8264462809917356,-0.8130081300813009,-5.426356589147287,1,125.0,3.6514837167011125,131.625,8.450486038430846,132.83333333333334,7.577878490992233,132.83333333333334,7.577878490992233,-1.4295997680895576,0.918444165621079,,,,,1.0,0.0,7.448089542477322,2.979235816990929,False,3.3057851239669422,9.18444165621079,5.0,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,No significant deviation from normal demand patterns detected
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,27,111.0,2024-07-01,MGNREGA (historical),122.0,121.0,127.0,-9.01639344262295,-8.264462809917356,-12.598425196850393,0,123.25,2.629955639676592,128.875,7.356969484781105,131.41666666666666,7.902339507827414,131.41666666666666,7.902339507827414,-2.5836230709201455,0.8446417247939125,,,,,1.0,0.0,7.861836495873183,3.1447345983492734,False,0.0,8.446417247939126,3.5,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,No significant deviation from normal demand patterns detected
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,28,111.0,2024-07-08,MGNREGA (historical),111.0,122.0,123.0,0.0,-9.01639344262295,-9.75609756097561,0,119.25,5.56027577253743,125.125,7.918107638282579,129.33333333333334,9.679719505077106,129.33333333333334,9.679719505077106,-1.8939942757346773,0.8582474226804123,,,,,1.0,0.0,3.6400814464564135,1.4560325785825654,False,0.0,8.582474226804123,3.0,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,No significant deviation from normal demand patterns detected
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,29,103.0,2024-07-15,MGNREGA (historical),111.0,111.0,121.0,-7.207207207207207,-7.207207207207207,-14.87603305785124,0,116.25,6.075908711186066,121.75,7.382411530116726,127.0,10.479417055265168,127.0,10.479417055265168,-2.290203727309592,0.8110236220472441,,,,,1.0,0.0,6.282259835473444,2.512903934189378,False,0.0,8.11023622047244,3.2,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,No significant deviation from normal demand patterns detected
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,30,110.0,2024-07-22,MGNREGA (historical),103.0,111.0,122.0,6.796116504854369,-0.9009009009009009,-9.836065573770492,1,111.75,7.804912982645401,118.375,9.054399088682983,125.0,12.562570669181632,125.0,12.562570669181632,-1.1940231338795844,0.88,,,,,1.0,0.0,5.192011824223936,2.0768047296895746,False,25.388349514563107,8.8,13.4,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,Demand increased 7% in the latest week
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,31,93.0,2024-07-29,MGNREGA (historical),110.0,103.0,111.0,-15.454545454545453,-9.70873786407767,-16.216216216216218,0,108.75,3.86221007541883,116.0,8.332380897952985,122.16666666666667,11.6917479316384,122.16666666666667,11.6917479316384,-2.4946369727780695,0.7612551159618008,,,,,1.0,0.0,14.320058973405247,5.728023589362099,False,0.0,7.612551159618008,4.0,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,No significant deviation from normal demand patterns detected
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,32,106.0,2024-08-05,MGNREGA (historical),93.0,110.0,111.0,13.978494623655912,-3.6363636363636362,-4.504504504504505,1,104.25,8.301606270274851,111.75,10.347532487092222,118.16666666666667,12.819256348686332,118.16666666666667,12.819256348686332,-0.9490930156735233,0.8970380818053596,,,,,1.0,0.0,6.990782950116062,2.796313180046425,False,42.956989247311824,8.970380818053595,20.7,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,Demand increased 14% in the latest week
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,33,91.0,2024-08-12,MGNREGA (historical),106.0,93.0,103.0,-14.150943396226415,-2.1505376344086025,-11.650485436893204,0,103.0,7.257180352359084,109.625,9.410290719662799,115.5,11.587610938961019,115.5,11.587610938961019,-2.1143271144549445,0.7878787878787878,,,,,1.0,0.0,9.286414523957744,3.714565809583098,False,0.0,7.878787878787879,3.5,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,No significant deviation from normal demand patterns detected
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,34,80.0,2024-08-19,MGNREGA (historical),91.0,106.0,110.0,-12.087912087912088,-24.528301886792452,-27.27272727272727,0,100.0,9.416297927883694,105.875,10.176127526155113,112.25,12.577938839672722,112.25,12.577938839672722,-2.5640131035045757,0.7126948775055679,,,,,1.0,0.0,25.110333936105377,10.044133574442151,False,0.0,7.126948775055679,5.2,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,No significant deviation from normal demand patterns detected
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,35,88.0,2024-08-26,MGNREGA (historical),80.0,91.0,93.0,10.0,-3.296703296703297,-5.376344086021505,1,92.5,10.661457061146322,100.625,11.426004175938838,108.16666666666667,14.458928247301339,108.16666666666667,14.458928247301339,-1.394755290415847,0.8135593220338982,,,,,1.0,0.0,13.843086449986949,5.53723457999478,False,35.0,8.135593220338983,18.1,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,Demand increased 10% in the latest week
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,36,81.0,2024-09-02,MGNREGA (historical),88.0,80.0,106.0,-7.954545454545454,1.25,-23.58490566037736,0,91.25,10.874281585465777,97.75,11.335784048754647,104.91666666666667,14.221995342256104,104.91666666666667,14.221995342256104,-1.6816674517960188,0.7720413026211278,,,,,1.0,0.0,10.890132157541506,4.356052863016603,False,0.0,7.720413026211278,3.6,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,No significant deviation from normal demand patterns detected
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,37,90.0,2024-09-09,MGNREGA (historical),81.0,88.0,91.0,11.11111111111111,2.272727272727273,-1.098901098901099,1,85.0,5.354126134736342,94.0,11.288426437221965,101.41666666666667,14.531835480222227,101.41666666666667,14.531835480222227,-0.7856314284733481,0.8874281018898932,,,,,1.0,0.0,5.449213248332144,2.1796852993328577,False,37.22222222222222,8.874281018898932,18.2,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,Demand increased 11% in the latest week
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,38,79.0,2024-09-16,MGNREGA (historical),90.0,81.0,80.0,-12.222222222222221,-2.4691358024691357,-1.25,0,84.75,4.991659710623985,92.375,10.729631866937483,98.83333333333333,13.449118479617587,98.83333333333333,13.449118479617587,-1.4746939261031233,0.7993254637436763,,,,,1.0,0.0,10.248100849453941,4.099240339781576,False,0.0,7.993254637436763,3.6,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,No significant deviation from normal demand patterns detected
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,39,80.0,2024-09-23,MGNREGA (historical),79.0,90.0,88.0,1.2658227848101267,-11.11111111111111,-9.090909090909092,1,84.5,5.3229064742237755,88.5,8.89622712968017,95.25,12.403262034276013,95.25,12.403262034276013,-1.2295152644406866,0.8398950131233596,,,,,1.0,0.0,8.000339278220164,3.2001357112880657,False,5.063291139240507,8.398950131233596,5.5,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,No significant deviation from normal demand patterns detected
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,40,70.0,2024-09-30,MGNREGA (historical),80.0,79.0,81.0,-12.5,-11.39240506329114,-13.580246913580247,0,82.5,5.066228051190226,86.875,9.140764269390814,92.66666666666667,12.047884260380284,92.66666666666667,12.047884260380284,-1.881381508719043,0.7553956834532374,,,,,1.0,0.0,8.734395287745025,3.4937581150980104,False,0.0,7.553956834532373,3.3,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,No significant deviation from normal demand patterns detected
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,41,80.0,2024-10-07,MGNREGA (historical),70.0,80.0,90.0,14.285714285714285,0.0,-11.11111111111111,1,79.75,8.180260794538688,82.375,6.988510979764292,89.25,12.188854819800996,89.25,12.188854819800996,-0.7588899971942583,0.896358543417367,,,,,1.0,0.0,8.112401386015783,3.2449605544063136,False,43.57142857142857,8.96358543417367,21.1,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,Demand increased 14% in the latest week
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,42,67.0,2024-10-14,MGNREGA (historical),80.0,70.0,79.0,-16.25,-4.285714285714286,-15.18987341772152,0,77.25,4.856267428111159,81.0,6.071008388821679,87.33333333333333,11.62546838417788,87.33333333333333,11.62546838417788,-1.7490334721486789,0.767175572519084,,,,,1.0,0.0,10.620426756838125,4.24817070273525,False,0.0,7.67175572519084,3.6,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,No significant deviation from normal demand patterns detected
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,43,74.0,2024-10-21,MGNREGA (historical),67.0,80.0,80.0,10.44776119402985,-7.5,-7.5,1,74.25,6.751543033509702,79.375,7.854707414756383,83.75,10.584078952498976,83.75,10.584078952498976,-0.9211949423051078,0.8835820895522388,,,,,1.0,0.0,4.796105549474842,1.9184422197899371,False,35.8955223880597,8.835820895522389,17.6,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,Demand increased 10% in the latest week
Tamil Nadu,Salem,Attur,Chinnakoundampalayam Gp,Chinnakoundampalayam,Tamil Nadu|Salem|Attur|Chinnakoundampalayam,2024,44,91.0,2024-10-28,MGNREGA (historical),74.0,67.0,70.0,22.972972972972975,35.82089552238806,30.0,2,72.75,5.6199051000291265,77.625,7.1900228491590275,82.16666666666667,10.49530919751866,82.16666666666667,10.49530919751866,0.84164584073633,1.1075050709939147,,,,,1.0,16.8329168147266,28.4701781487382,21.48782134833124,False,59.45945945945947,23.43813387423934,37.3,LOW,🟢,Continue routine monitoring. No administrative action required at this time.,Demand increased 23% in the latest week · Current demand is 11% above its historical baseline
